published_utc,title,url,source,lang,company,ticker,event_type,confidence
20251203T060000Z,"Canadian Reviewer - Reviews , News and Opinion with a Canadian Perspective",https://www.canadianreviewer.com/cr/?currentPage=4857,,English,Apple Inc,AAPL,unknown,0.9
20251203T050000Z,Apple Tim Cook Pledges Donations for Asia Disaster Relief,https://www.webpronews.com/apples-tim-cook-pledges-donations-for-asia-disaster-relief/,,English,Apple Inc,AAPL,unknown,0.9
20251202T170000Z,Silver Unprecedented Ascent : Above $58 an Ounce and Poised for Further Gains,https://markets.financialcontent.com/stocks/article/marketminute-2025-12-2-silvers-unprecedented-ascent-above-58-an-ounce-and-poised-for-further-gains,,English,Apple Inc,AAPL,unknown,0.9
20251202T113000Z,Apacer Introduces ECO Series and AS714 Portable SSD with Next - Gen Creative Performance,http://www.asiabulletin.com/news/278733479/apacer-introduces-eco-series-and-as714-portable-ssd-with-next-gen-creative-performance,,English,Apple Inc,AAPL,unknown,0.9
20251202T113000Z,Apacer Introduces ECO Series and AS714 Portable SSD with Next - Gen Creative Performance,http://www.philippinetimes.com/news/278733479/apacer-introduces-eco-series-and-as714-portable-ssd-with-next-gen-creative-performance,,English,Apple Inc,AAPL,unknown,0.9
20251202T094500Z,Apacer Introduces ECO Series and AS714 Portable SSD with Next - Gen Creative Performance,http://www.sydneysun.com/news/278733479/apacer-introduces-eco-series-and-as714-portable-ssd-with-next-gen-creative-performance,,English,Apple Inc,AAPL,unknown,0.9
20251202T090000Z,Apacer Introduces ECO Series and AS714 Portable SSD with Next - Gen Creative Performance,http://www.vietnamtribune.com/news/278733479/apacer-introduces-eco-series-and-as714-portable-ssd-with-next-gen-creative-performance,,English,Apple Inc,AAPL,unknown,0.9
20251202T073000Z,Apacer Introduces ECO Series and AS714 Portable SSD with Next - Gen Creative Performance,https://www.manilatimes.net/2025/12/02/tmt-newswire/pr-newswire/apacer-introduces-eco-series-and-as714-portable-ssd-with-next-gen-creative-performance/2234918,,English,Apple Inc,AAPL,unknown,0.9
20251201T200000Z,Silver Unprecedented Ascent : A 100 % Rally to Record Highs Electrifies Global Markets,https://markets.financialcontent.com/stocks/article/marketminute-2025-12-1-silvers-unprecedented-ascent-a-100-rally-to-record-highs-electrifies-global-markets,,English,Apple Inc,AAPL,unknown,0.9
20251201T193000Z,Silver Unprecedented Ascent : MCX Futures Near Rs 1 . 83 Lakh Mark Amidst Global Demand Surge,https://markets.financialcontent.com/stocks/article/marketminute-2025-12-1-silvers-unprecedented-ascent-mcx-futures-near-rs-183-lakh-mark-amidst-global-demand-surge,,English,Apple Inc,AAPL,unknown,0.9
20251129T064500Z,Apple to Build Home Hub and Robot in Vietnam in Pivot From China,https://www.thailand-business-news.com/china/261692-apple-to-build-home-hub-and-robot-in-vietnam-in-pivot-from-china,,English,Apple Inc,AAPL,unknown,0.9
20251128T091500Z,Apple challenges CCI global turnover penalty rule in Delhi High Court,https://www.adgully.com/post/9541/apple-challenges-ccis-global-turnover-penalty-rule-in-delhi-high-court,,English,Apple Inc,AAPL,unknown,0.9
20251128T043000Z,Taiwan raids former TSMC executive home,https://americanbazaaronline.com/2025/11/27/taiwan-raids-former-tsmc-executives-home-in-probe-over-trade-secrets-leak-470708/,,English,Apple Inc,AAPL,unknown,0.9
20251126T171500Z,12 Days of Giveaways,https://www.dakotanewsnow.com/2025/11/26/12-days-giveaways/,,English,Apple Inc,AAPL,unknown,0.5
